INFO     Reading in test file /home/normal/checkout/gpuocelot/ocelot/regression/ocelotRegressionTests.txt
INFO      Found the following tests:
INFO       /home/normal/checkout/gpuocelot/ocelot/TestLexer
INFO       /home/normal/checkout/gpuocelot/ocelot/TestParser
INFO       /home/normal/checkout/gpuocelot/ocelot/TestEmulator
INFO       /home/normal/checkout/gpuocelot/ocelot/TestInstructions
INFO       /home/normal/checkout/gpuocelot/ocelot/TestKernels
INFO       /home/normal/checkout/gpuocelot/ocelot/TestTrace
INFO       /home/normal/checkout/gpuocelot/ocelot/TestMemoryTraceGenerator
INFO       /home/normal/checkout/gpuocelot/ocelot/TestDataflowGraph
INFO       /home/normal/checkout/gpuocelot/ocelot/TestLLVMInstructions
INFO       /home/normal/checkout/gpuocelot/ocelot/TestPTXToLLVMTranslator
INFO       /home/normal/checkout/gpuocelot/ocelot/TestLLVMKernels
INFO     ==== INDIVIDUAL TEST RESULTS ====

INFO     Running test program /home/normal/checkout/gpuocelot/ocelot/TestLLVMKernels 
INFO     Running test program /home/normal/checkout/gpuocelot/ocelot/TestParser 
INFO     Test /home/normal/checkout/gpuocelot/ocelot/TestLLVMKernels
INFO     Test completed in 1.32038998604 seconds
INFO      It produced the following output:
Pass/Fail : Pass


Name : TestLLVMKernels

Description: A unit test for the LLVM executive runtime. Test Points: 1) 
             Execute a kernel with divergent control flow. 2) Execute a kernel with a 
             loop. 3) Execute a matrix multiply kernel.


Test Seed : 1261944825
Test time : 1.15767

Status : A = [
 1 0 0 0 0 0 0 0 ;
 0.5 1 0 0 0 0 0 0 ;
 0.333333 0.5 1 0 0 0 0 0 ;
 0.25 0.333333 0.5 1 0 0 0 0 ;
 0.2 0.25 0.333333 0.5 1 0 0 0 ;
 0.166667 0.2 0.25 0.333333 0.5 1 0 0 ;
 0.142857 0.166667 0.2 0.25 0.333333 0.5 1 0 ;
 0.125 0.142857 0.166667 0.2 0.25 0.333333 0.5 1 ;
];
V = [
 1 ;
 2 ;
 3 ;
 4 ;
 5 ;
 6 ;
 7 ;
 8 ;
];
R = [
 1 ;
 2.5 ;
 4.33333 ;
 6.41667 ;
 8.7 ;
 11.15 ;
 13.7429 ;
 16.4607 ;
];



INFO     Running test program /home/normal/checkout/gpuocelot/ocelot/TestLexer 
INFO     Test /home/normal/checkout/gpuocelot/ocelot/TestLexer
INFO     Test completed in 64.6961359978 seconds
INFO      It produced the following output:
Pass/Fail : Pass


Name : TestLexer

Description: Tests for the PTX lexer. Test Point 1: Scan a PTX file and 
             write out a temp stream, scan the stream again and make sure that the 
For file ../tests/ptx/sdk2.2/MonteCarlo_SM13.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/scalarProd.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/Mandelbrot_sm13.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/bandwidthTest.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/simpleGL_kernel.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/asyncAPI.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/clock.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/reduction_kernel_sm13.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/cppIntegration.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/bisect_large.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/bicubicTexture.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/recursiveGaussian.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/imageDenoising.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/ParticleSystem.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/histogram256_SM10.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/boxFilter_kernel.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/marchingCubes_kernel.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/convolutionSeparable.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/matrixMul_kernel.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/sdk2.2/reduction.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/synthetic/kernels.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/synthetic/barrier.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/synthetic/blockIsOwnPredecessor.ptx, Test Point 1 (Scan): Passed
For file ../tests/ptx/synthetic/sequence.ptx, Test Point 1 (Scan): Passed



INFO     Running test program /home/normal/checkout/gpuocelot/ocelot/TestTrace 
INFO     Test /home/normal/checkout/gpuocelot/ocelot/TestTrace
INFO     Test completed in 0.198040008545 seconds
INFO      It produced the following output:
(0.078311) EmulatedKernel.cpp:37:   Created emulated kernel _Z10k_sequencePi
(0.078447) EmulatedKernel.cpp:305:  Allocating registers
(0.078628) EmulatedKernel.cpp:308:   Allocated 5 registers
(0.078691) EmulatedKernel.cpp:139:  Constructing emulated instruction sequence.
(0.078803) EmulatedKernel.cpp:147:   Adding reconverge instructions
(0.078871) EmulatedKernel.cpp:173:   Packing instructions into a vector
(0.078992) EmulatedKernel.cpp:185:    pc 0: cvt.s32.u16 %r0, %tid.x
(0.079121) EmulatedKernel.cpp:185:    pc 1: ld.param.u64 %r1, [__cudaparm__Z10k_sequencePi_ptr]
(0.079245) EmulatedKernel.cpp:185:    pc 2: cvt.u64.u32 %r2, %r0
(0.079433) EmulatedKernel.cpp:185:    pc 3: mul.lo.u64 %r3, %r2, 4
(0.079558) EmulatedKernel.cpp:185:    pc 4: add.u64 %r4, %r1, %r3
(0.079716) EmulatedKernel.cpp:185:    pc 5: st.global.s32 [%r4 + 0], %r0
(0.079790) EmulatedKernel.cpp:185:    pc 6: exit
(0.079858) EmulatedKernel.cpp:190:   Updating branch targets and reconverge points
(0.079932) EmulatedKernel.cpp:788:  Initializing texture variables for kernel _Z10k_sequencePi
(0.080003) EmulatedKernel.cpp:349:  Initializing shared memory for kernel _Z10k_sequencePi
(0.080097) EmulatedKernel.cpp:501:  Padding shared memory by 0 bytes to handle 1 byte alignment requirement.
(0.080161) EmulatedKernel.cpp:514:  Total shared memory size is 0
(0.080230) EmulatedKernel.cpp:250:  Initializing parameter memory for kernel _Z10k_sequencePi
(0.080291) EmulatedKernel.cpp:257:   Initializing memory for paramter __cudaparm__Z10k_sequencePi_ptr of size 8
(0.080720) EmulatedKernel.cpp:37:   Created emulated kernel _Z15k_sequenceMultiPii
(0.080794) EmulatedKernel.cpp:305:  Allocating registers
(0.080997) EmulatedKernel.cpp:308:   Allocated 14 registers
(0.081066) EmulatedKernel.cpp:139:  Constructing emulated instruction sequence.
(0.081228) EmulatedKernel.cpp:147:   Adding reconverge instructions
(0.081488) EmulatedKernel.cpp:164:    Getting post dominator block BB_2_4 of instruction @%p8 bra $BB_2_4, reconverge
(0.081616) EmulatedKernel.cpp:164:    Getting post dominator block BB_2_4 of instruction @%p13 bra $BB_2_3, reconverge
(0.081688) EmulatedKernel.cpp:173:   Packing instructions into a vector
(0.081795) EmulatedKernel.cpp:185:    pc 0: ld.param.u64 %r0, [__cudaparm__Z15k_sequenceMultiPii___val_paramptr]
(0.081901) EmulatedKernel.cpp:185:    pc 1: mov.u16 %r1, %ntid.x
(0.082013) EmulatedKernel.cpp:185:    pc 2: mov.u16 %r2, %ctaid.x
(0.082170) EmulatedKernel.cpp:185:    pc 3: mul.wide.u16 %r3, %r2, %r1
(0.082277) EmulatedKernel.cpp:185:    pc 4: cvt.u32.u16 %r4, %tid.x
(0.082428) EmulatedKernel.cpp:185:    pc 5: add.u32 %r5, %r4, %r3
(0.082573) EmulatedKernel.cpp:185:    pc 6: mov.s32 %r6, %r5
(0.082683) EmulatedKernel.cpp:185:    pc 7: ld.param.s32 %r7, [__cudaparm__Z15k_sequenceMultiPii_N]
(0.082830) EmulatedKernel.cpp:185:    pc 8: setp.le.s32 %p8, %r7, %r5
(0.082958) EmulatedKernel.cpp:185:    pc 9: @%p8 bra $BB_2_4
(0.083049) EmulatedKernel.cpp:185:    pc 10: mov.u16 %r9, %nctaid.x
(0.083180) EmulatedKernel.cpp:185:    pc 11: mul.wide.u16 %r10, %r9, %r1
(0.083298) EmulatedKernel.cpp:185:    pc 12: cvt.u64.s32 %r11, %r10
(0.083432) EmulatedKernel.cpp:185:    pc 13: mul.lo.u64 %r12, %r11, 4
(0.083553) EmulatedKernel.cpp:185:    pc 14: st.global.s32 [%r0 + 0], %r6
(0.083670) EmulatedKernel.cpp:185:    pc 15: add.u64 %r0, %r12, %r0
(0.083779) EmulatedKernel.cpp:185:    pc 16: add.s32 %r6, %r6, %r10
(0.083980) EmulatedKernel.cpp:185:    pc 17: setp.lt.s32 %p13, %r6, %r7
(0.084062) EmulatedKernel.cpp:185:    pc 18: @%p13 bra $BB_2_3
(0.084128) EmulatedKernel.cpp:185:    pc 19: reconverge
(0.084191) EmulatedKernel.cpp:185:    pc 20: reconverge
(0.084252) EmulatedKernel.cpp:185:    pc 21: exit
(0.084317) EmulatedKernel.cpp:190:   Updating branch targets and reconverge points
(0.084400) EmulatedKernel.cpp:199:    Instruction @%p8 bra $BB_2_4
(0.084457) EmulatedKernel.cpp:208:     reconverge at 20
(0.084513) EmulatedKernel.cpp:215:     target at 19
(0.084589) EmulatedKernel.cpp:199:    Instruction @%p13 bra $BB_2_3
(0.084643) EmulatedKernel.cpp:208:     reconverge at 19
(0.084794) EmulatedKernel.cpp:215:     target at 14
(0.084861) EmulatedKernel.cpp:788:  Initializing texture variables for kernel _Z15k_sequenceMultiPii
(0.084926) EmulatedKernel.cpp:349:  Initializing shared memory for kernel _Z15k_sequenceMultiPii
(0.085004) EmulatedKernel.cpp:501:  Padding shared memory by 0 bytes to handle 1 byte alignment requirement.
(0.085060) EmulatedKernel.cpp:514:  Total shared memory size is 0
(0.085119) EmulatedKernel.cpp:250:  Initializing parameter memory for kernel _Z15k_sequenceMultiPii
(0.085178) EmulatedKernel.cpp:257:   Initializing memory for paramter __cudaparm__Z15k_sequenceMultiPii___val_paramptr of size 8
(0.085239) EmulatedKernel.cpp:257:   Initializing memory for paramter __cudaparm__Z15k_sequenceMultiPii_N of size 4
(0.085575) EmulatedKernel.cpp:37:   Created emulated kernel _Z19k_sequenceDivergentPf
(0.085637) EmulatedKernel.cpp:305:  Allocating registers
(0.085801) EmulatedKernel.cpp:308:   Allocated 13 registers
(0.085855) EmulatedKernel.cpp:139:  Constructing emulated instruction sequence.
(0.085987) EmulatedKernel.cpp:147:   Adding reconverge instructions
(0.086186) EmulatedKernel.cpp:164:    Getting post dominator block BB_3_4 of instruction @%p10 bra $BB_3_3, reconverge
(0.086252) EmulatedKernel.cpp:173:   Packing instructions into a vector
(0.086341) EmulatedKernel.cpp:185:    pc 0: cvt.u32.u16 %r0, %tid.x
(0.086445) EmulatedKernel.cpp:185:    pc 1: cvt.rn.f32.u32 %r1, %r0
(0.087283) EmulatedKernel.cpp:185:    pc 2: mov.f32 %r2, 0f3d800000
(0.087451) EmulatedKernel.cpp:185:    pc 3: mul.f32 %r3, %r1, %r2
(0.087560) EmulatedKernel.cpp:185:    pc 4: ld.param.u64 %r4, [__cudaparm__Z19k_sequenceDivergentPf_ptr]
(0.087703) EmulatedKernel.cpp:185:    pc 5: cvt.u64.u32 %r5, %r0
(0.087835) EmulatedKernel.cpp:185:    pc 6: mul.lo.u64 %r6, %r5, 4
(0.087963) EmulatedKernel.cpp:185:    pc 7: add.u64 %r7, %r4, %r6
(0.088089) EmulatedKernel.cpp:185:    pc 8: and.b32 %r8, %r0, 1
(0.088243) EmulatedKernel.cpp:185:    pc 9: mov.u32 %r9, 0
(0.088378) EmulatedKernel.cpp:185:    pc 10: setp.eq.u32 %p10, %r8, %r9
(0.088477) EmulatedKernel.cpp:185:    pc 11: @%p10 bra $BB_3_3
(0.088599) EmulatedKernel.cpp:185:    pc 12: cos.approx.f32 %r11, %r3
(0.088720) EmulatedKernel.cpp:185:    pc 13: st.global.f32 [%r7 + 0], %r11
(0.088797) EmulatedKernel.cpp:185:    pc 14: bra.uni $BB_3_4
(0.088912) EmulatedKernel.cpp:185:    pc 15: sin.approx.f32 %r12, %r3
(0.089026) EmulatedKernel.cpp:185:    pc 16: st.global.f32 [%r7 + 0], %r12
(0.089183) EmulatedKernel.cpp:185:    pc 17: reconverge
(0.089254) EmulatedKernel.cpp:185:    pc 18: exit
(0.089321) EmulatedKernel.cpp:190:   Updating branch targets and reconverge points
(0.089413) EmulatedKernel.cpp:199:    Instruction @%p10 bra $BB_3_3
(0.089475) EmulatedKernel.cpp:208:     reconverge at 17
(0.089541) EmulatedKernel.cpp:215:     target at 15
(0.089609) EmulatedKernel.cpp:199:    Instruction bra.uni $BB_3_4
(0.089673) EmulatedKernel.cpp:215:     target at 17
(0.089744) EmulatedKernel.cpp:788:  Initializing texture variables for kernel _Z19k_sequenceDivergentPf
(0.089819) EmulatedKernel.cpp:349:  Initializing shared memory for kernel _Z19k_sequenceDivergentPf
(0.089903) EmulatedKernel.cpp:501:  Padding shared memory by 0 bytes to handle 1 byte alignment requirement.
(0.089967) EmulatedKernel.cpp:514:  Total shared memory size is 0
(0.090037) EmulatedKernel.cpp:250:  Initializing parameter memory for kernel _Z19k_sequenceDivergentPf
(0.090098) EmulatedKernel.cpp:257:   Initializing memory for paramter __cudaparm__Z19k_sequenceDivergentPf_ptr of size 8
(0.090665) EmulatedKernel.cpp:37:   Created emulated kernel _Z17k_sequenceLoopingPfi
(0.090733) EmulatedKernel.cpp:305:  Allocating registers
(0.090946) EmulatedKernel.cpp:308:   Allocated 20 registers
(0.091002) EmulatedKernel.cpp:139:  Constructing emulated instruction sequence.
(0.091189) EmulatedKernel.cpp:147:   Adding reconverge instructions
(0.091438) EmulatedKernel.cpp:164:    Getting post dominator block BB_4_7 of instruction @%p3 bra $BB_4_7, reconverge
(0.091547) EmulatedKernel.cpp:164:    Getting post dominator block BB_4_6 of instruction @%p16 bra $BB_4_5, reconverge
(0.091739) EmulatedKernel.cpp:164:    Getting post dominator block BB_4_7 of instruction @%p19 bra $BB_4_3, reconverge
(0.091805) EmulatedKernel.cpp:173:   Packing instructions into a vector
(0.091894) EmulatedKernel.cpp:185:    pc 0: cvt.s32.u16 %r0, %tid.x
(0.092000) EmulatedKernel.cpp:185:    pc 1: mov.s32 %r1, %r0
(0.092119) EmulatedKernel.cpp:185:    pc 2: ld.param.s32 %r2, [__cudaparm__Z17k_sequenceLoopingPfi_N]
(0.092269) EmulatedKernel.cpp:185:    pc 3: setp.le.s32 %p3, %r2, %r0
(0.092365) EmulatedKernel.cpp:185:    pc 4: @%p3 bra $BB_4_7
(0.092496) EmulatedKernel.cpp:185:    pc 5: cvt.u32.u16 %r4, %ntid.x
(0.092610) EmulatedKernel.cpp:185:    pc 6: cvt.u64.s32 %r5, %r0
(0.092742) EmulatedKernel.cpp:185:    pc 7: mul.lo.u64 %r6, %r5, 4
(0.092857) EmulatedKernel.cpp:185:    pc 8: cvt.s64.u32 %r7, %r4
(0.093031) EmulatedKernel.cpp:185:    pc 9: mul.lo.u64 %r8, %r7, 4
(0.093141) EmulatedKernel.cpp:185:    pc 10: ld.param.u64 %r9, [__cudaparm__Z17k_sequenceLoopingPfi_ptr]
(0.093265) EmulatedKernel.cpp:185:    pc 11: cvt.rn.f32.s32 %r10, %r1
(0.093375) EmulatedKernel.cpp:185:    pc 12: mov.f32 %r11, 0f3d800000
(0.093502) EmulatedKernel.cpp:185:    pc 13: mul.f32 %r12, %r10, %r11
(0.093627) EmulatedKernel.cpp:185:    pc 14: add.u64 %r13, %r6, %r9
(0.093752) EmulatedKernel.cpp:185:    pc 15: and.b32 %r14, %r1, 1
(0.093864) EmulatedKernel.cpp:185:    pc 16: mov.u32 %r15, 0
(0.094073) EmulatedKernel.cpp:185:    pc 17: setp.eq.u32 %p16, %r14, %r15
(0.094157) EmulatedKernel.cpp:185:    pc 18: @%p16 bra $BB_4_5
(0.094259) EmulatedKernel.cpp:185:    pc 19: cos.approx.f32 %r17, %r12
(0.094365) EmulatedKernel.cpp:185:    pc 20: st.global.f32 [%r13 + 0], %r17
(0.094442) EmulatedKernel.cpp:185:    pc 21: bra.uni $BB_4_6
(0.094590) EmulatedKernel.cpp:185:    pc 22: sin.approx.f32 %r18, %r12
(0.094703) EmulatedKernel.cpp:185:    pc 23: st.global.f32 [%r13 + 0], %r18
(0.094776) EmulatedKernel.cpp:185:    pc 24: reconverge
(0.094903) EmulatedKernel.cpp:185:    pc 25: add.u32 %r1, %r1, %r4
(0.095029) EmulatedKernel.cpp:185:    pc 26: add.u64 %r6, %r6, %r8
(0.095163) EmulatedKernel.cpp:185:    pc 27: setp.lt.s32 %p19, %r1, %r2
(0.095256) EmulatedKernel.cpp:185:    pc 28: @%p19 bra $BB_4_3
(0.095330) EmulatedKernel.cpp:185:    pc 29: reconverge
(0.095402) EmulatedKernel.cpp:185:    pc 30: reconverge
(0.095472) EmulatedKernel.cpp:185:    pc 31: exit
(0.095539) EmulatedKernel.cpp:190:   Updating branch targets and reconverge points
(0.095627) EmulatedKernel.cpp:199:    Instruction @%p3 bra $BB_4_7
(0.095692) EmulatedKernel.cpp:208:     reconverge at 30
(0.095757) EmulatedKernel.cpp:215:     target at 29
(0.095849) EmulatedKernel.cpp:199:    Instruction @%p16 bra $BB_4_5
(0.095912) EmulatedKernel.cpp:208:     reconverge at 24
(0.095980) EmulatedKernel.cpp:215:     target at 22
(0.096051) EmulatedKernel.cpp:199:    Instruction bra.uni $BB_4_6
(0.096116) EmulatedKernel.cpp:215:     target at 24
(0.096194) EmulatedKernel.cpp:199:    Instruction @%p19 bra $BB_4_3
(0.096250) EmulatedKernel.cpp:208:     reconverge at 29
(0.096306) EmulatedKernel.cpp:215:     target at 11
(0.096370) EmulatedKernel.cpp:788:  Initializing texture variables for kernel _Z17k_sequenceLoopingPfi
(0.096436) EmulatedKernel.cpp:349:  Initializing shared memory for kernel _Z17k_sequenceLoopingPfi
(0.096524) EmulatedKernel.cpp:501:  Padding shared memory by 0 bytes to handle 1 byte alignment requirement.
(0.096589) EmulatedKernel.cpp:514:  Total shared memory size is 0
(0.096661) EmulatedKernel.cpp:250:  Initializing parameter memory for kernel _Z17k_sequenceLoopingPfi
(0.096723) EmulatedKernel.cpp:257:   Initializing memory for paramter __cudaparm__Z17k_sequenceLoopingPfi_ptr of size 8
(0.096788) EmulatedKernel.cpp:257:   Initializing memory for paramter __cudaparm__Z17k_sequenceLoopingPfi_N of size 4
(0.097095) EmulatedKernel.cpp:37:   Created emulated kernel _Z7barrierPiS_
(0.097158) EmulatedKernel.cpp:305:  Allocating registers
(0.097344) EmulatedKernel.cpp:308:   Allocated 15 registers
(0.097480) EmulatedKernel.cpp:139:  Constructing emulated instruction sequence.
(0.097608) EmulatedKernel.cpp:147:   Adding reconverge instructions
(0.097677) EmulatedKernel.cpp:173:   Packing instructions into a vector
(0.097780) EmulatedKernel.cpp:185:    pc 0: mov.u32 %r0, __cuda_shared8
(0.097889) EmulatedKernel.cpp:185:    pc 1: cvt.u32.u16 %r1, %tid.x
(0.098034) EmulatedKernel.cpp:185:    pc 2: mul24.lo.u32 %r2, %r1, 4
(0.098157) EmulatedKernel.cpp:185:    pc 3: ld.param.u32 %r3, [__cudaparm__Z7barrierPiS__in]
(0.098285) EmulatedKernel.cpp:185:    pc 4: add.u32 %r4, %r3, %r2
(0.098430) EmulatedKernel.cpp:185:    pc 5: ld.global.s32 %r5, [%r4 + 0]
(0.098621) EmulatedKernel.cpp:185:    pc 6: add.u32 %r6, %r1, 1
(0.098726) EmulatedKernel.cpp:185:    pc 7: cvt.u32.u16 %r7, %ntid.x
(0.098856) EmulatedKernel.cpp:185:    pc 8: rem.u32 %r8, %r6, %r7
(0.099015) EmulatedKernel.cpp:185:    pc 9: mul.lo.u32 %r9, %r8, 4
(0.099124) EmulatedKernel.cpp:185:    pc 10: add.u32 %r10, %r0, %r9
(0.099239) EmulatedKernel.cpp:185:    pc 11: st.shared.s32 [%r10 + 0], %r5
(0.099330) EmulatedKernel.cpp:185:    pc 12: bar.sync 0
